"","Date","Open","High","Low","Close","Volume"
"2019","15-Mar-05","175.30","180.00","174.21",178.61,10444435
"2018","16-Mar-05","176.70","178.61","175.01",175.6,7151929
"2017","17-Mar-05","177.13","179.64","175.80",179.29,8261695
"2016","18-Mar-05","178.81","180.40","178.31",180.04,7153356
"2015","21-Mar-05","179.27","182.17","177.25",180.88,7483615
"2014","22-Mar-05","181.18","181.94","177.85",178.6,5649453
"2013","23-Mar-05","177.97","180.24","177.97",178.98,4857419
"2012","24-Mar-05","180.70","180.86","179.20",179.25,3727539
"2011","28-Mar-05","181.68","184.80","180.95",181.42,8748100
"2010","29-Mar-05","181.05","183.28","178.07",179.57,6478302
"2009","30-Mar-05","180.64","181.45","179.60",180.45,6260231
"2008","31-Mar-05","177.95","181.39","177.64",180.51,6770462
"2007","1-Apr-05","181.76","182.95","179.99",180.04,6196316
"2006","4-Apr-05","179.95","185.32","179.84",185.29,8078608
"2005","5-Apr-05","187.73","190.26","187.57",188.57,8750113
"2004","6-Apr-05","189.24","189.65","187.58",189.22,5278872
"2003","7-Apr-05","188.78","194.62","188.64",193.76,9694562
"2002","8-Apr-05","193.69","195.10","191.45",192.05,5116704
"2001","11-Apr-05","193.09","194.80","192.32",193.23,5411925
"2000","12-Apr-05","193.00","194.42","189.41",193.96,7322292
"1999","13-Apr-05","193.47","194.32","189.73",192.93,6558128
"1998","14-Apr-05","193.27","194.36","190.10",191.45,6162356
"1997","15-Apr-05","190.10","190.34","184.66",185,11584509
"1996","18-Apr-05","184.58","187.88","183.49",186.97,6553403
"1995","19-Apr-05","189.33","192.00","188.03",191.4,8560170
"1994","20-Apr-05","198.58","200.50","195.91",198.1,15469239
"1993","21-Apr-05","200.42","205.00","199.32",204.22,18683042
"1992","22-Apr-05","222.90","224.00","214.26",215.81,33222629
"1991","25-Apr-05","217.82","224.74","217.52",223.53,19861020
"1990","26-Apr-05","220.22","222.00","218.29",218.75,17285020
"1989","27-Apr-05","217.99","220.85","216.74",219.78,10317176
"1988","28-Apr-05","219.50","222.08","217.71",219.45,8691968
"1987","29-Apr-05","221.91","222.25","217.82",220,9183854
"1986","2-May-05","222.05","223.70","220.21",222.29,9778195
"1985","3-May-05","221.85","228.15","221.32",226.19,17797914
"1984","4-May-05","227.23","229.88","227.00",228.5,12173708
"1983","5-May-05","228.62","228.62","225.88",226.98,7516776
"1982","6-May-05","228.40","229.25","226.47",228.02,6770910
"1981","9-May-05","228.00","228.50","225.43",226.02,5538129
"1980","10-May-05","225.47","227.80","224.72",227.8,6348834
"1979","11-May-05","228.97","231.98","227.93",231.29,11479923
"1978","12-May-05","230.81","232.23","228.20",228.72,8957683
"1977","13-May-05","229.18","231.09","227.32",229.24,7416107
"1976","16-May-05","229.68","231.62","228.57",231.05,5767655
"1975","17-May-05","230.56","233.45","230.20",233.13,7808839
"1974","18-May-05","233.61","239.97","233.52",239.16,12316818
"1973","19-May-05","240.34","241.17","238.27",239.18,9719025
"1972","20-May-05","241.21","241.67","239.65",241.61,8175393
"1971","23-May-05","243.16","258.10","242.71",255.45,21444449
"1970","24-May-05","256.96","265.44","253.50",256,29121832
"1969","25-May-05","252.73","260.98","250.63",260.81,18157435
"1968","26-May-05","260.96","263.76","258.30",259.2,13554038
"1967","27-May-05","260.46","266.05","259.25",266,12190561
"1966","31-May-05","269.43","278.40","269.37",277.27,22277429
"1965","1-Jun-05","283.20","292.89","282.02",288,35253350
"1964","2-Jun-05","288.73","289.78","284.60",287.9,17984841
"1963","3-Jun-05","286.79","289.30","277.41",280.26,18815956
"1962","6-Jun-05","282.39","293.75","281.83",290.94,22599499
"1961","7-Jun-05","297.10","299.59","290.30",293.12,24340436
"1960","8-Jun-05","292.85","293.19","278.00",279.56,25822065
"1959","9-Jun-05","284.72","288.50","280.56",286.31,16457373
"1958","10-Jun-05","286.99","287.28","280.02",282.5,12721422
"1957","13-Jun-05","279.82","284.19","276.52",282.75,12819732
"1956","14-Jun-05","278.59","281.24","277.75",278.35,10127384
"1955","15-Jun-05","275.00","277.30","267.43",274.8,20943444
"1954","16-Jun-05","274.26","278.30","273.07",277.44,12469496
"1953","17-Jun-05","279.00","280.30","275.90",280.3,10445283
"1952","20-Jun-05","276.09","287.67","271.73",286.7,21051350
"1951","21-Jun-05","288.07","290.30","284.97",287.84,15153375
"1950","22-Jun-05","289.67","292.32","288.67",289.3,10557675
"1949","23-Jun-05","288.00","294.81","286.50",289.71,14083550
"1948","24-Jun-05","290.90","298.00","289.58",297.25,20177442
"1947","27-Jun-05","298.90","304.47","293.86",304.1,17883066
"1946","28-Jun-05","306.28","309.25","302.00",302,19082149
"1945","29-Jun-05","302.50","304.38","292.15",292.72,18320175
"1944","30-Jun-05","294.34","298.93","291.04",294.15,15103830
"1943","1-Jul-05","295.04","296.24","289.22",291.25,9234756
"1942","5-Jul-05","292.10","295.98","290.23",295.71,7498527
"1941","6-Jul-05","297.30","297.60","291.38",291.52,8037169
"1940","7-Jul-05","289.39","295.80","288.51",295.54,10684827
"1939","8-Jul-05","296.25","297.50","294.05",296.23,7459423
"1938","11-Jul-05","296.40","296.60","291.02",293.35,8414373
"1937","12-Jul-05","293.39","294.40","290.93",291.78,5872887
"1936","13-Jul-05","292.51","299.24","292.10",298.86,11460650
"1935","14-Jul-05","305.34","306.75","300.07",300.89,10696485
"1934","15-Jul-05","301.24","303.40","299.78",301.19,8459090
"1933","18-Jul-05","300.00","301.90","297.75",299.54,6226588
"1932","19-Jul-05","302.10","310.35","301.80",309.9,12774227
"1931","20-Jul-05","305.57","312.61","301.80",312,14365156
"1930","21-Jul-05","314.05","317.80","311.21",313.94,21291787
"1929","22-Jul-05","306.37","309.25","296.33",302.4,23448413
"1928","25-Jul-05","302.39","303.29","294.96",295.85,9660843
"1927","26-Jul-05","295.01","298.00","292.09",296.09,9839432
"1926","27-Jul-05","297.74","298.23","292.40",296.93,7369857
"1925","28-Jul-05","297.41","297.41","293.28",293.5,5930844
"1924","29-Jul-05","292.14","292.84","286.99",287.76,8374949
"1923","1-Aug-05","288.12","292.50","288.10",291.61,5668989
"1922","2-Aug-05","291.60","299.52","291.12",299.19,7301442
